assists,damages,deaths,denies,duration,hero_id,isRadiant,is_win,kda,kills,last_hits,match_id,radiant_win
8,16933,5,16,2027,11,true,true,3,12,245,1482069873,true
13,17718,2,32,2809,8,true,true,8,13,378,1482109790,true
2,8239,9,5,1561,17,false,false,0,7,110,1482168259,true
6,9839,6,22,2584,93,false,true,2,8,358,1482207276,false
20,16870,5,6,2235,17,true,true,5,12,264,1482270400,true
22,27314,10,6,3519,17,true,true,4,24,360,1483429540,true
17,30109,2,20,2521,11,true,true,14,25,282,1483688006,true
6,11237,3,13,2330,21,false,false,2,5,184,1483806837,true
15,15098,2,4,1946,49,true,true,8,11,185,1483994309,true
3,7611,8,8,1675,93,true,false,1,7,115,1483922349,false
5,9454,3,24,2373,72,false,false,2,5,365,1484872620,true
3,5778,7,10,2201,11,false,false,0,4,292,1484949106,true
7,26219,4,29,3731,39,true,false,5,20,404,1485031395,false
18,18467,8,15,2528,11,false,false,3,9,300,1485154799,true
5,15887,4,13,2564,17,true,false,2,9,384,1485316097,false
16,25540,2,22,2616,93,false,true,11,17,291,1485456316,false
18,15355,3,16,1699,17,true,true,6,7,195,1485640593,true
9,8018,14,1,2424,25,true,false,0,4,61,1485802478,false
6,4770,5,15,2287,17,false,false,1,1,281,1487431030,true
22,25809,11,12,3914,52,false,true,3,19,382,1487514635,false
4,9216,2,23,1391,39,false,false,3,6,137,1487667564,true
10,13521,11,3,1665,25,false,false,1,11,88,1487758430,true
6,11460,12,10,2140,21,false,false,1,11,96,1488078201,true
14,14801,3,12,2522,21,false,true,6,10,213,1488197739,false
4,12413,8,27,3076,8,true,false,1,9,357,1488328880,false
7,27403,9,9,3211,93,true,true,2,14,236,1488457572,true
5,16670,8,19,3509,46,true,false,1,11,378,1488581236,false
17,15328,5,16,1748,17,true,true,5,13,159,1489947940,true
8,14362,4,15,2307,11,true,true,3,10,266,1490115658,true
7,12050,3,8,1311,17,true,true,4,9,100,1490029230,true
5,10807,2,10,1240,46,true,true,4,8,111,1490235806,true
18,23913,7,12,3431,52,false,true,4,18,392,1490319631,false
11,19275,7,5,2014,93,true,true,3,14,149,1490522747,true
2,9457,7,19,2102,49,false,false,1,7,203,1490647110,true
18,12180,5,7,2204,85,false,true,4,7,101,1490754833,false
17,21649,3,16,2070,39,true,true,8,16,186,1490856825,true
16,16582,1,20,1336,11,true,true,12,9,171,1492186494,true
10,26376,3,6,3716,72,false,false,4,8,548,1492271531,true
8,13792,2,12,1845,17,true,true,7,13,181,1492431636,true
9,13961,0,12,1696,93,false,true,17,8,162,1492540894,false
7,12830,8,16,1773,39,true,false,1,5,125,1492667732,false
29,21514,9,4,3052,17,false,true,4,12,286,1492787743,false
7,15231,0,8,1894,17,false,true,21,14,190,1493057368,false
18,20059,5,6,2778,49,false,true,5,12,223,1493179703,false
6,13445,2,6,1551,17,true,true,4,8,128,1493331263,true
15,25549,5,5,3061,17,true,true,6,21,313,1497971290,true
3,7854,10,20,1734,11,true,false,0,2,140,1498137265,false
9,17884,2,13,2088,25,true,true,8,15,185,1498269697,true
20,12886,9,15,2666,17,false,true,2,7,220,1498409029,false
9,19921,4,10,2787,11,false,false,5,17,369,1498570699,true
2,6097,7,5,1866,46,false,false,0,5,157,1498731987,true
5,11996,5,5,1945,17,true,false,2,7,145,1500878211,false
5,10096,5,10,1689,17,false,false,1,2,144,1501302161,true
11,16035,2,18,1322,72,true,true,7,12,142,1502764896,true
24,19705,11,9,2580,17,false,true,3,15,209,1503561800,false
21,6915,3,1,1735,7,false,true,5,0,15,1506201764,false
14,21155,6,11,1822,52,true,true,3,7,209,1506284390,true
15,31956,7,27,3288,72,true,false,4,21,386,1506357316,false
1,1898,6,1,1194,17,false,false,0,1,37,1509232371,true
21,33639,14,11,4102,17,true,false,2,21,503,1509291050,false
26,20007,5,10,2910,17,false,true,5,9,383,1510995638,false
14,18444,2,6,1830,17,true,true,9,15,172,1511943104,true
13,18075,8,22,2095,11,false,true,2,10,259,1511985044,false
14,20183,4,9,2189,46,false,true,5,13,225,1512028934,false
17,19640,15,12,2692,17,true,false,1,9,242,1512110876,false
12,24270,3,16,2135,39,true,true,8,22,217,1512198186,true
18,29374,7,9,2972,39,false,true,4,21,293,1512272565,false
2,12938,10,5,1961,25,false,false,0,8,166,1512408500,true
14,23495,5,4,1755,11,false,true,4,13,208,1513115091,false
6,10931,9,18,1949,11,true,false,1,6,210,1513614011,false
5,15787,13,35,2538,11,true,false,0,7,274,1515242971,false
7,17238,8,19,2558,11,false,false,2,13,320,1515342980,true
1,6587,7,11,1427,21,false,false,0,5,73,1516076407,true
6,28496,4,14,2240,93,false,true,7,29,203,1516525394,false
9,15315,4,2,1372,17,true,true,3,7,120,1516674796,true
18,15265,14,14,2906,17,true,true,1,11,336,1516775201,true
8,8937,7,20,1970,21,false,false,2,8,75,1517185835,true
4,19508,6,28,2646,93,true,false,2,15,279,1517751867,false
11,36172,4,6,2072,17,false,true,8,31,170,1517812138,false
12,24992,5,18,2437,52,false,true,4,13,319,1517870201,false
9,22026,9,16,2455,39,true,false,2,14,205,1517950726,false
15,10170,7,20,2169,21,true,true,2,5,137,1518032490,true
5,9956,10,8,1800,17,false,false,1,8,130,1518460340,true
8,13366,6,16,3129,8,true,false,2,6,376,1518591533,false
22,26963,7,20,2911,11,true,true,4,15,343,1519054954,true
9,17329,10,17,2597,72,false,false,2,13,241,1519215487,true
1,6650,3,22,1583,8,false,false,0,2,204,1520521250,true
18,24481,6,6,2075,11,true,true,5,19,248,1520963861,true
9,19551,6,9,3051,17,true,false,3,14,307,1521075896,false
6,12837,10,7,2183,46,false,false,1,11,194,1521604113,true
9,14556,4,15,1690,11,true,true,3,7,189,1521753734,true
9,14514,11,15,2465,11,false,false,1,8,286,1521857129,true
8,26077,2,23,1456,11,true,true,9,21,200,1521976716,true
13,26182,4,21,2717,46,false,true,5,16,267,1522049838,false
9,16480,6,27,2335,72,true,false,3,12,353,1522172472,false
7,18225,1,25,1375,11,false,true,11,15,166,1522776822,false
2,5598,8,13,1742,17,true,false,0,3,144,1522817811,false
8,12784,4,1,3204,54,true,true,4,12,292,1522860980,true
14,15801,9,14,2061,52,false,false,2,7,187,1523044833,true
10,26795,12,17,4033,17,true,false,2,19,467,1523113887,false
1,7872,9,9,1988,95,true,false,0,4,175,1523528484,false
24,23694,9,19,3334,17,false,true,3,14,411,1523646974,false
9,11843,2,14,1414,11,true,true,6,11,183,1523805296,true
3,17423,8,23,2228,93,false,false,1,12,191,1523922527,true
5,12530,12,12,2218,17,false,false,1,8,175,1524405294,true
12,18329,3,15,2480,8,false,true,7,16,322,1525122055,false
27,28864,9,30,3717,17,true,true,4,18,369,1525174829,true
21,12018,2,19,2434,21,false,true,9,7,97,1525320982,false
14,28446,6,11,1988,17,false,true,5,23,159,1525400594,false
8,16204,2,11,1291,11,true,true,5,9,155,1525467458,true
12,22017,4,0,2807,93,true,true,5,17,262,1525517497,true
10,25920,3,16,3406,39,false,false,6,17,337,1525626900,true
6,15553,9,5,2604,49,false,false,1,13,186,1526552998,true
20,12579,21,20,3658,47,false,false,1,4,209,1526721434,true
23,23024,8,5,2811,11,false,true,4,18,320,1526894829,false
9,18850,6,9,2289,17,true,true,3,18,218,1527008344,true
4,16116,9,7,1957,52,false,false,1,10,155,1527825825,true
10,21061,7,7,2215,52,true,true,3,17,254,1527892195,true
20,25828,10,19,3255,11,true,true,3,17,411,1528237931,true
10,24759,7,15,3407,99,false,false,3,15,388,1528404682,true
8,13880,10,10,2735,11,true,false,1,7,333,1529236845,false
14,24612,10,13,3652,52,true,true,2,18,470,1529420153,true
11,11083,1,5,2029,17,true,true,9,7,210,1529603300,true
13,11508,6,13,2799,52,false,false,2,5,379,1530508148,true
11,33333,9,8,3428,17,true,false,3,27,341,1530643778,false
8,14856,11,5,2488,17,true,false,1,10,227,1531042001,false
8,9132,10,11,2064,21,true,false,1,6,113,1531840805,false
13,19037,7,5,2274,72,false,false,3,11,260,1531994495,true
14,30154,1,10,2604,11,true,true,19,25,440,1533206129,true
10,14137,4,7,1613,52,false,true,4,10,157,1533295013,false
9,24487,6,17,2697,46,true,false,3,18,245,1533372602,false
6,17611,5,11,2505,17,false,false,2,11,267,1534382220,true
1,6111,4,10,1588,11,false,false,0,3,180,1534941257,true
17,28114,11,5,4431,52,false,false,2,15,730,1535058623,true
10,14189,7,29,3021,52,false,false,2,10,383,1538675179,true
11,23546,7,21,2436,11,true,false,3,13,324,1538800767,false
12,8062,13,2,2405,26,true,false,1,4,46,1541268320,false
9,18007,4,2,2196,52,false,true,3,9,240,1541417502,false
2,6942,5,11,1695,11,false,false,1,4,174,1541668685,true
5,22984,9,10,2379,52,true,false,1,14,247,1541847329,false
11,15788,13,5,2746,17,false,false,1,12,225,1542087348,true
6,13208,10,5,1635,17,false,false,1,9,85,1542244292,true
7,17281,4,9,1486,11,false,true,4,15,148,1542352121,false
10,12075,4,2,1401,52,false,true,3,9,111,1542432251,false
10,22379,9,19,2047,46,true,true,2,17,135,1542497862,true
19,26368,7,6,2945,52,false,true,4,18,371,1543241955,false
21,18916,14,8,3093,25,false,true,2,14,191,1543312254,false
8,23425,13,8,2869,39,false,false,1,15,217,1543391652,true
5,10058,11,16,1546,11,false,false,0,5,127,1544022579,true
21,24337,9,4,2637,19,false,true,3,17,185,1544320667,false
14,48732,7,6,2787,34,false,true,6,39,207,1544610347,false
3,11090,10,13,2690,1,true,false,0,7,447,1544755223,false
7,10299,6,9,1722,11,true,false,1,6,160,1546029858,false
22,27400,16,5,3950,52,false,true,2,22,466,1546162180,false
1,4142,6,4,1694,49,false,false,0,1,129,1546309236,true
5,4681,9,6,1367,49,true,false,0,2,35,1546401196,false
4,7020,11,1,2249,112,true,false,0,3,69,1546943593,false
21,20332,7,4,2850,25,false,true,5,19,153,1548528524,false
6,12593,5,10,2112,52,false,false,2,7,251,1548665780,true
14,21151,12,17,2419,39,true,false,2,12,118,1548813648,false
18,21040,8,4,3363,12,false,true,3,14,367,1548950890,false
18,24775,8,21,3491,39,false,true,4,21,356,1552038409,false
2,3025,6,6,2043,93,true,false,0,3,157,1553615241,false
7,10638,11,9,2422,11,true,false,1,5,225,1553676070,false
1,815,5,1,913,11,false,false,0,0,33,1554043204,true
1,564,3,1,545,76,false,false,0,0,4,1554117295,true
3,1033,2,1,450,110,false,false,1,0,10,1554141445,true
3,2613,1,0,615,90,true,false,2,2,11,1554175028,false
3,2920,0,0,500,77,false,true,5,2,24,1554209893,false
22,24709,10,16,2974,11,false,false,3,11,300,1554606515,true
18,29016,5,24,2384,11,true,true,5,17,364,1556245785,true
25,24538,15,4,3227,52,false,true,2,13,441,1556375679,false
19,33216,3,10,2912,39,false,true,11,27,250,1556517964,false
12,11723,3,4,1628,52,true,true,5,8,77,1556953540,true
17,16372,2,2,2300,17,false,true,9,10,193,1557060263,false
11,15046,9,9,2079,11,true,true,1,7,227,1557196429,true
17,26131,6,15,3655,11,false,true,4,17,474,1557300497,false
17,27074,7,6,2429,52,false,true,4,17,287,1557460565,false
13,14126,9,11,3001,11,true,true,2,8,365,1558627317,true
11,19003,5,2,2235,17,false,true,4,17,196,1558763325,false
12,37108,6,17,2620,39,false,true,5,28,226,1558858285,false
21,23370,8,14,2327,11,true,true,4,21,276,1558969046,true
12,30501,7,11,2538,52,false,true,5,31,289,1559086022,false
4,11310,10,13,1585,11,false,false,0,5,114,1559220725,true
10,17261,6,9,2522,11,true,false,2,10,287,1559327407,false
4,6703,8,2,1937,88,true,false,1,5,53,1559486839,false
25,26452,5,13,2706,39,false,true,7,19,196,1560835673,false
19,25972,9,31,3053,11,true,false,3,11,381,1560942936,false
12,14678,1,20,1405,11,true,true,11,11,179,1561077193,true
21,26283,3,11,2974,39,false,true,11,23,261,1561190290,false
5,11318,6,13,2776,52,false,false,1,7,286,1561364392,true
12,21868,7,16,3062,46,true,true,2,11,396,1561510550,true
22,25550,5,15,1855,17,false,true,6,19,144,1562339249,false
5,14194,6,15,2606,11,true,false,1,5,303,1562450159,false
3,8863,7,9,1322,11,false,false,0,3,141,1562687600,true
13,23041,2,6,1645,17,false,true,10,17,123,1563858843,false
12,16844,7,11,1836,46,false,true,2,9,143,1563934808,false
18,14232,6,9,3263,52,false,true,3,8,378,1564039401,false
7,15756,7,6,2170,17,false,false,2,12,195,1564273906,true
14,17935,7,16,2610,52,false,true,3,15,346,1565352012,false
5,11340,5,11,2620,11,true,false,1,5,367,1565526753,false
18,17426,9,19,3737,21,false,false,2,11,321,1567208773,true
26,26978,1,15,3081,39,false,true,22,18,242,1567926978,false
8,16883,2,8,1617,52,false,true,7,15,169,1568117520,false
19,35389,8,26,3217,56,true,true,4,21,225,1568249228,true
6,7514,20,1,2096,2,true,false,0,3,114,1568467621,false
14,20720,4,7,2288,17,true,true,5,13,227,1568627959,true
16,28217,3,11,2175,39,true,true,9,20,147,1568797450,true
10,23249,3,19,2649,39,false,true,7,20,240,1570384536,false
12,13475,6,16,2448,11,true,true,2,7,298,1570532927,true
7,15804,12,10,2360,52,true,false,1,7,209,1571150066,false
12,7496,0,4,1130,17,false,true,24,12,85,1571453036,false
2,4355,6,5,1768,52,true,false,0,1,120,1571544133,false
13,19088,3,7,2264,17,false,true,7,17,208,1571654535,false
11,21232,3,9,1694,46,true,true,7,18,153,1571808638,true
7,27810,3,17,2506,46,true,true,7,21,341,1571923572,true
26,18864,7,11,2224,52,true,true,4,10,258,1572164422,true
7,16637,8,16,1834,39,false,false,2,11,116,1572972986,true
12,22316,6,15,3149,39,false,false,4,16,248,1573072702,true
14,14746,8,10,2851,17,true,true,2,7,303,1573199551,true
10,19430,4,6,2489,46,true,true,4,12,302,1573344387,true
8,19318,5,6,1765,17,false,true,4,19,137,1573514865,false
14,12176,2,7,1838,17,true,true,7,8,156,1573612727,true
8,15749,6,3,3007,4,true,true,3,15,325,1574154866,true
6,29462,4,5,1316,19,true,true,6,26,107,1574379408,true
23,14171,15,23,3312,11,true,false,1,3,424,1574475734,false
10,27514,14,4,4192,4,false,false,2,25,478,1576219969,true
10,16089,5,8,1700,106,true,false,3,10,120,1576595395,false
13,20213,9,9,2605,106,false,false,2,11,210,1576720390,true
20,23102,7,15,1666,52,true,true,4,14,159,1576913155,true
19,24208,8,15,2963,17,true,true,3,15,317,1577033409,true
15,18393,6,7,2492,52,false,true,3,12,271,1577457409,false
13,23758,10,1,3453,4,true,true,3,21,346,1578535596,true
7,28889,4,11,1869,39,true,true,7,30,125,1578665156,true
19,16094,6,11,2347,28,true,true,4,15,165,1578804224,true
9,10607,8,1,3643,4,false,false,1,6,288,1578918657,true
21,30251,8,4,2159,22,true,true,4,15,158,1579408130,true
11,16475,7,17,2525,17,true,false,2,8,245,1582278083,false
22,27669,10,12,3368,52,false,true,3,18,461,1582442364,false
17,19077,6,8,2869,17,true,true,4,15,294,1582618676,true
22,16691,8,3,2689,97,false,true,3,8,174,1582754500,false
16,24106,6,9,2686,25,true,false,4,14,217,1584078823,false
4,10929,9,4,1964,17,false,false,1,9,174,1584220312,true
12,17994,9,10,3102,25,true,false,2,11,240,1584707937,false
9,6813,5,34,2336,4,false,true,1,2,222,1586981639,false
15,16975,6,1,2455,4,true,true,3,10,251,1589899007,true
8,12788,4,14,1956,17,true,true,3,11,236,1590052174,true
5,17309,16,5,2148,52,true,false,0,6,154,1590249715,false
10,15748,4,4,2400,4,true,true,4,13,307,1590421849,true
14,21968,17,17,3204,17,true,false,1,13,281,1590755161,false
9,25210,0,22,2676,39,true,true,23,14,302,1590935173,true
5,14755,17,6,2167,25,true,false,0,7,173,1591081025,false
4,13900,6,15,1855,4,true,false,1,9,188,1591619434,false
9,17612,8,10,2578,39,false,false,1,7,175,1592640116,true
14,20244,4,15,1985,17,true,true,6,17,197,1592764683,true
18,31288,2,14,2533,17,false,true,13,21,221,1594759178,false
3,9964,5,13,1699,11,false,false,1,6,197,1595136835,true
11,16407,6,12,2037,25,false,true,3,11,127,1611050880,false
23,9839,5,4,1744,7,true,true,4,4,42,1611173951,true
23,32832,12,8,3348,17,false,false,3,24,250,1611273604,true
17,29436,14,8,2915,21,true,false,2,25,138,1611625324,false
2,4082,11,1,1545,33,false,false,0,1,82,1616354187,true
16,14741,7,5,1909,17,false,true,4,16,158,1620872408,false
0,1004,4,0,772,97,false,false,0,0,21,1620960554,true
18,16986,3,2,1967,97,false,true,8,14,83,1621014561,false
17,20100,5,1,1914,97,true,true,5,16,121,1621136443,true
14,22005,8,6,2509,17,false,true,3,16,278,1621241286,false
2,11577,11,7,1662,25,false,false,0,7,111,1621668068,true
10,6819,10,0,2004,97,true,false,1,4,85,1621802860,false
11,16766,13,13,2940,4,true,false,1,15,200,1621932239,false
26,21405,10,10,2848,17,true,true,3,12,281,1623664023,true
21,31990,11,3,2753,22,false,true,3,22,183,1623895905,false
17,18182,12,8,2778,25,false,true,2,13,171,1624051697,false
17,28194,5,18,2342,17,true,true,6,23,234,1624227817,true
7,12034,9,5,1884,17,true,false,1,7,172,1626886632,false
12,10527,7,5,2371,97,false,false,2,6,107,1627001660,true
19,11171,10,2,2338,97,false,true,2,7,85,1627413887,false
7,13893,7,5,3224,4,false,false,2,9,354,1629006469,true
13,25941,15,3,2190,14,false,false,1,17,43,1629290954,true
4,17453,10,7,2177,25,true,false,1,13,166,1631773824,false
12,15472,12,2,2060,22,true,false,1,6,98,1631868595,false
20,25653,6,12,2351,52,false,true,5,17,269,1631967697,false
15,25467,11,7,2954,17,true,true,2,17,357,1637361572,true
10,17898,11,11,3245,46,true,false,1,10,314,1640417989,false
4,8954,3,7,1243,17,true,true,2,5,102,1640545710,true
14,15982,10,7,2213,17,false,false,2,9,216,1641708012,true
14,29999,9,5,2821,72,true,true,3,23,361,1641812500,true
10,15505,12,13,3205,17,true,false,1,14,278,1642242132,false
3,6128,5,6,1033,17,false,false,0,2,75,1644702810,true
5,12407,6,10,1845,52,true,false,1,6,141,1644824767,false
17,23786,11,12,3081,17,true,true,2,18,309,1644940012,true
3,7871,6,9,1759,17,false,false,1,5,153,1645132105,true
13,15495,6,6,2416,17,false,false,2,4,206,1647292268,true
12,20980,6,15,2171,25,true,true,4,19,173,1647972244,true
28,12340,25,1,3187,71,true,false,1,8,90,1648049632,false
12,17713,3,8,1418,52,true,true,7,16,176,1659587832,true
8,16382,4,8,2563,39,true,false,3,8,231,1659684887,false
14,17868,9,10,2365,25,false,true,2,15,163,1673969599,false
4,20714,9,14,2181,17,true,false,2,21,203,1674048937,false
5,13947,4,7,1892,17,true,false,3,11,243,1674949212,false
7,7452,11,1,3011,4,false,false,1,10,222,1675107279,true
16,7229,3,11,1841,102,true,true,4,2,29,1675295546,true
2,15543,9,10,2110,52,false,false,0,7,227,1675415370,true
6,2734,3,10,1803,1,false,true,2,2,259,1677652352,false
9,23586,5,10,1894,17,false,true,4,20,162,1677768776,false
6,12632,6,41,2735,10,false,false,2,9,293,1677896731,true
2,10076,7,9,1615,25,true,false,0,5,161,1678145815,false
18,23730,5,24,2927,39,false,true,6,18,288,1678276684,false
14,15159,4,14,1590,11,true,true,5,14,183,1680139661,true
13,21725,8,14,3122,17,true,true,3,19,318,1680226527,true
10,15037,5,37,2733,48,true,true,2,7,414,1680379227,true
9,7464,8,0,2432,7,false,false,1,3,44,1682898005,true
18,17208,10,14,2401,34,true,true,2,11,210,1683025982,true
16,5403,5,1,2568,62,true,true,2,1,18,1685774620,true
6,18379,3,7,1865,25,true,true,6,20,196,1685953174,true
2,13542,1,12,1390,25,true,true,7,12,134,1686151104,true
8,13077,11,9,2168,25,true,false,1,8,155,1687562226,false
17,25600,9,18,3321,8,true,false,3,14,462,1687659460,false
13,27882,2,10,1846,17,false,true,12,24,221,1687817604,false
11,17546,5,3,2143,17,true,true,4,14,195,1688070891,true
2,4347,6,12,1908,52,false,false,0,2,201,1688309991,true
11,10208,7,2,2041,25,true,true,2,10,53,1688436551,true
12,19385,9,23,3090,11,true,false,2,13,373,1690474609,false
10,13925,7,12,1926,25,true,true,2,9,163,1690646960,true
14,6204,8,0,2095,85,false,true,2,8,45,1690747430,false
16,17847,11,11,2114,52,true,true,2,14,235,1691001264,true
10,17075,9,20,2449,17,false,false,2,11,241,1691143578,true
9,10691,10,4,2119,17,false,false,1,6,181,1693588151,true
4,16671,9,12,2654,25,false,false,1,14,252,1693997215,true
5,10481,9,2,1388,25,false,false,1,8,80,1695603242,true
9,10965,4,14,2096,93,false,false,3,10,213,1696032562,true
14,15770,13,4,2645,25,true,true,1,13,196,1696224952,true
12,9639,13,6,2520,97,true,false,1,7,146,1696454841,false
9,12312,6,12,2511,25,true,true,2,11,291,1698615215,true
10,18993,2,22,1828,11,true,true,7,13,221,1698781696,true
7,11592,8,9,2414,17,false,false,1,5,257,1698889386,true
6,11252,15,4,2051,52,false,false,0,6,240,1699030388,true
3,15377,8,8,2214,25,true,false,1,13,258,1699740862,false
3,7958,7,15,1948,25,true,false,1,7,171,1701564252,false
9,18639,7,19,2444,25,true,false,2,13,285,1701925737,false
6,11634,5,20,2221,39,false,false,2,8,122,1702345923,true
9,14870,5,5,2466,17,true,true,3,11,260,1704475895,true
3,3644,4,11,1284,46,true,false,0,1,119,1704595268,false
17,23389,4,6,2688,17,false,true,7,20,340,1707180870,false
7,8621,7,21,2365,1,true,false,1,5,311,1707316784,false
